url	download_complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/cells.tsv	complete
www.ics.uci.edu/ugrad/degree_cse	complete
ngs.ics.uci.edu/internet-advertising	complete
www.ics.uci.edu/%7elab/acct_activate	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222p-2017-fall-project1-create-project	complete
www.ics.uci.edu/about/brenhall	complete
ngs.ics.uci.edu/go-to-mumbai	complete
cml.ics.uci.edu/2008/09/2008_speakerseries0809	complete
emj.ics.uci.edu/research-opportunities	complete
www.ics.uci.edu/about/search_support	complete
seal.ics.uci.edu/projects/deldroid/index.html	complete
www.ics.uci.edu/community/news/spotlight_farnworth	complete
mondego.ics.uci.edu/projects/precision/TP-1.txt	complete
cloudberry.ics.uci.edu/prof-li-give-talks-about-cloudberry-at-salesforce-and-huawei	complete
sdcl.ics.uci.edu/2018/07/marian-petre-in-collaboration-with-sdcl	complete
ngs.ics.uci.edu/what-the-web-cant-do	complete
mailman.ics.uci.edu/mailman/admin/isg-friends	complete
cml.ics.uci.edu/subscribe	complete
ngs.ics.uci.edu/china	complete
www.ics.uci.edu/lab_schedule	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project1/JDBC2.java	complete
checkmate.ics.uci.edu	complete
ngs.ics.uci.edu/tag/managing-photos	complete
www.ics.uci.edu/community/news/spotlight_vgdc_game_developers_week	complete
computableplant.ics.uci.edu/papers/2002/gallery.html	complete
www.ics.uci.edu/ugrad/advising/New International Students	complete
ngs.ics.uci.edu/tag/experiential-data	complete
ngs.ics.uci.edu/us-innovation-slowing-down	complete
www.ics.uci.edu/about_meet_the_dean	complete
computableplant.ics.uci.edu/2006/Yeast_ANN_PLOSCB06.pdf 	complete
asterixdb.ics.uci.edu/documentation/index.html	complete
cml.ics.uci.edu/tag/news	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-winter	complete
ngs.ics.uci.edu/named-event-extraction	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project2/ShowSession.java	complete
ngs.ics.uci.edu/blog/page/42	complete
ngs.ics.uci.edu/smart-phones-to-become-phones	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2019-winter	complete
cml.ics.uci.edu/2014/06/center-member-smyth-to-head-new-data-science-initiative	complete
wics.ics.uci.edu/events/2018-10-15	complete
ngs.ics.uci.edu/acm-multimedia-2006-day-2	complete
ngs.ics.uci.edu/acm-multimedia-2006-day-3	complete
wics.ics.uci.edu/event/study-session	complete
support.ics.uci.edu/computing/students	complete
alumni.ics.uci.edu/2008/04/07/king-of-risc	complete
ngs.ics.uci.edu/india-as-outsourcer	complete
ngs.ics.uci.edu/category/general-updates/page/39	complete
ngs.ics.uci.edu/tag/lifelog	complete
ngs.ics.uci.edu/category/general-updates/page/37	complete
ngs.ics.uci.edu/category/general-updates/page/36	complete
ngs.ics.uci.edu/category/general-updates/page/35	complete
psearch.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/private/isg-friends	complete
www.ics.uci.edu/ugrad/courses/index-course	complete
ngs.ics.uci.edu/category/general-updates/page/31	complete
ngs.ics.uci.edu/category/general-updates/page/30	complete
www.ics.uci.edu/computing/network	complete
ngs.ics.uci.edu/structured-and-unstructured-data-1	complete
www.ics.uci.edu/community/events/openhouse/research02.html	complete
ngs.ics.uci.edu/structured-and-unstructured-data-2	complete
ngs.ics.uci.edu/social-life-networks-sln	complete
ngs.ics.uci.edu/search-infrastructure	complete
wics.ics.uci.edu/event/presidents-day-2	complete
wics.ics.uci.edu/wics-spring-quarter-week-7-women-in-tech-panel-with-sendgrid	complete
ngs.ics.uci.edu/tag/food	complete
computableplant.ics.uci.edu/gallery/Gallery/published/activatorLattice.html	complete
wics.ics.uci.edu/wics-first-general-meeting/img_1619	complete
wics.ics.uci.edu/category/news/page/10	complete
cml.ics.uci.edu/2007/08/2007_studentscomp	complete
ngs.ics.uci.edu/fun-can-be-stressful	complete
ngs.ics.uci.edu/a-memorable-evening-in-bangalore	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222-2017-fall-project2/test.sh	complete
www.ics.uci.edu/ugrad/Second_BA	complete
www.ics.uci.edu/ugrad/Title_IX_Resources	complete
ngs.ics.uci.edu/tag/health-state	complete
ngs.ics.uci.edu/sentiment-analysis	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122a-2016-spring/2016s-cs122a-hw5-template.txt	complete
ngs.ics.uci.edu/folk-computing-a-scenario-from-2013	complete
www.ics.uci.edu/%7elab/students/printing	complete
emj.ics.uci.edu/projects/computational-biology-projects	complete
www.ics.uci.edu/%7Egts/words.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project4/AjaxTest.war	complete
ngs.ics.uci.edu/new-askcom	complete
sdcl.ics.uci.edu/research/calico	complete
cradl.ics.uci.edu/news/page/2	complete
wics.ics.uci.edu/event/potential-wics-study-session	complete
ngs.ics.uci.edu/where-sweatshops-are-a-dream	complete
wics.ics.uci.edu/first-annual-wics-games	complete
wics.ics.uci.edu/movie-night	complete
flamingo.ics.uci.edu/releases/docs	complete
wics.ics.uci.edu/fall-quarter-2017-week-0-wics-social	complete
ngs.ics.uci.edu/author/ramesh/page/27	complete
ngs.ics.uci.edu/author/ramesh/page/26	complete
ngs.ics.uci.edu/author/ramesh/page/25	complete
ngs.ics.uci.edu/author/ramesh/page/24	complete
ngs.ics.uci.edu/author/ramesh/page/23	complete
www.ics.uci.edu/community/news/spotlight_winbladh	complete
ngs.ics.uci.edu/author/ramesh/page/21	complete
ngs.ics.uci.edu/author/ramesh/page/20	complete
mhcid.ics.uci.edu/people/mhcid-current-students	complete
sdcl.ics.uci.edu/2012/10/groupwork-on-tablets	complete
ngs.ics.uci.edu/vloggercon	complete
www.ics.uci.edu/ugrad/Course_updates	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall	complete
www.ics.uci.edu/ugrad/degrees/Second_BA_DS	complete
wics.ics.uci.edu/first-project-meeting-by-wics	complete
ngs.ics.uci.edu/pandit-does-bring-recognition-to-nagpur	complete
mondego.ics.uci.edu/projects/files/trigrams.txt	complete
ngs.ics.uci.edu/tag/semantic-gap	complete
ngs.ics.uci.edu/multimedia-content-access	complete
mcs.ics.uci.edu/prospective-students/cost-and-financial-aid	complete
computableplant.ics.uci.edu/alphasite/people-former.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222p-2017-fall-project2/test.sh	complete
www.ics.uci.edu/about/bren/gallery/gallery_12_jpg	complete
ngs.ics.uci.edu/richer-maps	complete
ngs.ics.uci.edu/ten-myths-for-entrepreneurs	complete
sdcl.ics.uci.edu/tag/south-korea	complete
www.ics.uci.edu/area	complete
ngs.ics.uci.edu/photo-uploads-on-facebook	complete
ngs.ics.uci.edu/new-channels	complete
www.ics.uci.edu/computing/unix/printing	complete
asterixdb.ics.uci.edu/fuzzyjoin-mapreduce	complete
ngs.ics.uci.edu/more-on-camera	complete
ngs.ics.uci.edu/mmgc-multimedia-grand-challenge	complete
cloudberry.ics.uci.edu/2017	complete
asterix.ics.uci.edu/FAQ.html	complete
sprout.ics.uci.edu	complete
wics.ics.uci.edu/event/the-portal	complete
asterix.ics.uci.edu/fuzzyjoin	complete
ngs.ics.uci.edu/researcher	complete
ngs.ics.uci.edu/relationships	complete
www.ics.uci.edu/computing/ethics	complete
www.ics.uci.edu/grad/sao	complete
www.ics.uci.edu/computing/thunderbird_setup	complete
ngs.ics.uci.edu/data-in-motion	complete
luci.ics.uci.edu/pages/Students/KateRingland/kateringland.html	complete
alumni.ics.uci.edu/2009/03/05/blended-passion	complete
www.ics.uci.edu/about/bren/bren_about	complete
www.ics.uci.edu/highlights	complete
mailman.ics.uci.edu/mailman/private/hans-subtest	complete
wics.ics.uci.edu/event/riot-tour-2	complete
cml.ics.uci.edu/2006/08/2006_chenligoogle2006	complete
www.ics.uci.edu/computing/password	complete
computableplant.ics.uci.edu/models/Activator/activator-single-cell.xml	complete
ngs.ics.uci.edu/objective-self-3-quantified-self-is-a-step-towards-objective-self	complete
www.ics.uci.edu/computing/thunderbird_Gmail	complete
ngs.ics.uci.edu/towards-immersive-telepresence	complete
sdcl.ics.uci.edu/2011/08/tablets	complete
mailman.ics.uci.edu/mailman/private/cert-students	complete
ngs.ics.uci.edu/tag/situation-recognition	complete
ngs.ics.uci.edu/category/technical-thoughts/page/3	complete
ngs.ics.uci.edu/category/technical-thoughts/page/2	complete
ngs.ics.uci.edu/category/technical-thoughts/page/7	complete
ngs.ics.uci.edu/category/technical-thoughts/page/6	complete
ngs.ics.uci.edu/category/technical-thoughts/page/5	complete
ngs.ics.uci.edu/category/technical-thoughts/page/4	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall-project1-grading	complete
ngs.ics.uci.edu/3d-tv-a-new-version	complete
www.ics.uci.edu/publications.html	complete
ngs.ics.uci.edu/increasing-video-apps	complete
mse.ics.uci.edu	complete
www.ics.uci.edu/ugrad/sao/SAO_Events	complete
www.ics.uci.edu/sao/SAO_Events	complete
seal.ics.uci.edu/projects/mu_droid/tool.html	complete
ngs.ics.uci.edu/towards-telepresence	complete
wics.ics.uci.edu/event/wics-group-mock-interviews	complete
ngs.ics.uci.edu/back-to-cyber-1	complete
ngs.ics.uci.edu/sharing-your-photos-orsiso	complete
mcs.ics.uci.edu/career/LinkedIn	complete
wics.ics.uci.edu/spring-quarter-2017-week-3-riot-tour	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project1/JDBC3.java	complete
www.ics.uci.edu/%7eprojects/satware	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project2/Session.war	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter	complete
mailman.ics.uci.edu/mailman/admin/theory-seminar	complete
wics.ics.uci.edu/events/2018-02-26	complete
wics.ics.uci.edu/events/2018-02-27	complete
wics.ics.uci.edu/events/2018-02-20	complete
wics.ics.uci.edu/events/2018-02-21	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project1/JDBC2.java	complete
computableplant.ics.uci.edu/alphasite/links.html	complete
www.ics.uci.edu/computing/email/google_setup	complete
mailman.ics.uci.edu/mailman/listinfo/hobbes	complete
ngs.ics.uci.edu/extreme-stories-9	complete
sdcl.ics.uci.edu/2014/09/welcome-arturo-and-fabio	complete
ngs.ics.uci.edu/excellence-in-singapore-but	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2019-winter-project1-git	complete
www.ics.uci.edu/degrees/Minors	complete
wics.ics.uci.edu/events/2018-01-07	complete
cradl.ics.uci.edu/welcome-to-cradl-lab	complete
cml.ics.uci.edu/2006/03/2006_smythstern	complete
wics.ics.uci.edu/events/2018-01-09	complete
wics.ics.uci.edu/events/2018-01-08	complete
sdcl.ics.uci.edu/research/past-projects/calico	complete
grape.ics.uci.edu/wiki/public/about	complete
sdcl.ics.uci.edu/2011/04/microsoft-seif-award	complete
www.ics.uci.edu/events/computer-science-seminar-series	complete
www.ics.uci.edu/about/search_dean	complete
hobbes.ics.uci.edu/people.shtml	complete
duttgroup.ics.uci.edu/2017/12/05/imans-goodbye-lunch/img_0214	complete
www.ics.uci.edu/computing/mailboss	complete
ngs.ics.uci.edu/terrorism-in-india	complete
ngs.ics.uci.edu/structured-and-unstructured-data-3-competence-and-performance	complete
wics.ics.uci.edu/fall-quarter-2016-week-4-mentorship-reveal	complete
cml.ics.uci.edu/2018/09/fall-2018	complete
www.ics.uci.edu/about/bren/gallery/gallery_04_jpg	complete
ngs.ics.uci.edu/now-laptops-getting-phone	complete
ngs.ics.uci.edu/new-media-business	complete
www.ics.uci.edu/ugrad/ICS_StudentOrgs	complete
sdcl.ics.uci.edu/2013/03/arie-van-deursen-visit	complete
ngs.ics.uci.edu/future-of-news	complete
ngs.ics.uci.edu/promoting-events-promotro	complete
www.ics.uci.edu/grad/GradPolicies_EnrollmentStatus.php	complete
ngs.ics.uci.edu/end-of-dvd	complete
seal.ics.uci.edu/projects/deldroid/generic_system_eca_resources.img	complete
ngs.ics.uci.edu/the-ubiquitous-web	complete
www.ics.uci.edu/faculties	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222-2018-fall-project4/test.sh	complete
wics.ics.uci.edu/events/2018-05-09	complete
wics.ics.uci.edu/events/2018-05-08	complete
mailman.ics.uci.edu/pipermail/mlrg	complete
wics.ics.uci.edu/events/2018-05-06	complete
ngs.ics.uci.edu/category/general-updates/page/3	complete
ngs.ics.uci.edu/category/general-updates/page/2	complete
ngs.ics.uci.edu/category/general-updates/page/5	complete
computableplant.ics.uci.edu/alphasite/index-project.html	complete
wics.ics.uci.edu/events/2018-05-01	complete
www.ics.uci.edu/degrees/Double_Majors	complete
ngs.ics.uci.edu/blog/page/31	complete
ngs.ics.uci.edu/tag/multiple-media	complete
wics.ics.uci.edu/inittogether	complete
www.ics.uci.edu/grad	complete
ngs.ics.uci.edu/similarity-search-introduced-by-google	complete
mailman.ics.uci.edu/mailman/listinfo/motifmap	complete
sdcl.ics.uci.edu/2012/06/icse-2012	complete
www.ics.uci.edu/%7Egts/stupid.html	complete
ngs.ics.uci.edu/teaching/past-courses	complete
ngs.ics.uci.edu/semantics-comes-to-google-search	complete
ngs.ics.uci.edu/tag/reporting	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2019-winter-project1-logging	complete
ngs.ics.uci.edu/when20	incomplete
hobbes.ics.uci.edu/manual.shtml	complete
www.ics.uci.edu/grad/admissions/Prospective_ApplicationProcess	complete
flamingo.ics.uci.edu/2.0.1	complete
ngs.ics.uci.edu/everything-ok	complete
sdcl.ics.uci.edu/2016/03/lee-was-awarded-the-ibm-fellowship	complete
wics.ics.uci.edu/event/wics-study-session-2	complete
ngs.ics.uci.edu/academic-reviewing-simone-santini	complete
wics.ics.uci.edu/project-development	complete
wics.ics.uci.edu/2013/12	complete
ngs.ics.uci.edu/explore-ocean-floor-using-google-maps	complete
ngs.ics.uci.edu/blog/rlwaller13@hotmail.com	complete
duttgroup.ics.uci.edu/group-members/junghyun-park	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project5/jmeter_report.html	complete
wics.ics.uci.edu/event/casino-night	complete
computableplant.ics.uci.edu/sw/segtrack/index.html	complete
ngs.ics.uci.edu/tag/photo-management	complete
www.ics.uci.edu/faculty/area_cryptography	complete
cradl.ics.uci.edu/cradl-rocks-at-cscw	complete
wics.ics.uci.edu/fall-quarter-2016-prosky-interactive-info-session	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project1/movie-data.sql	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222p-2018-fall-project3/tree3.svg	complete
wics.ics.uci.edu/events/2018-10-08	complete
ngs.ics.uci.edu/eventweb6-explicit-referential-links	complete
wics.ics.uci.edu/fall-quarter-update/8322168491_dc9f8e4a1f_b	complete
seal.ics.uci.edu/projects/terminator/tla_module.html	complete
computableplant.ics.uci.edu/newsletter.html	complete
satware.ics.uci.edu	complete
alumni.ics.uci.edu/2008/04/16/cruise-control	complete
computableplant.ics.uci.edu/papers/2002/links.html	complete
asterix.ics.uci.edu//index.html	complete
www.ics.uci.edu/ugrad/degrees	complete
ngs.ics.uci.edu/indian-technology-in-the-flat-world	complete
mailman.ics.uci.edu/mailman/admin/asterixresearch	complete
ngs.ics.uci.edu/not-alone	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2019-winter-project1/JDBC1.java	complete
flamingo.ics.uci.edu	complete
ngs.ics.uci.edu/real-time-search-4-driving-using-only-the-rear-view-mirror	complete
malek.ics.uci.edu/index.html	complete
computableplant.ics.uci.edu/bti1036/index.html	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222p-2018-fall-git	complete
sdcl.ics.uci.edu/2014/12/congrats-dr-nick-lopez	complete
www.ics.uci.edu/involved/internship	complete
cml.ics.uci.edu/2014/08/center-members-tomlinson-patterson-receive-400000-nsf-grant-for-crowdsourcing-and-food-security-project	complete
www.ics.uci.edu/community/news/spotlight_gamejam_winter_2012	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project1/data.sql	complete
ngs.ics.uci.edu/cyber-spirituality	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122a-2016-spring/2016s-cs122a-hw5-template.2.txt	complete
ngs.ics.uci.edu/recognition-at-microsoft	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-spring-project4	complete
ngs.ics.uci.edu/travel-experiences	complete
ngs.ics.uci.edu/objective-reality-1	complete
cml.ics.uci.edu/2016/11/phd-research-fellowships	complete
mswe.ics.uci.edu	complete
wics.ics.uci.edu/wics-spring-quarter-week-8-amazon-alexa-skill-workshop	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222p-2018-fall-project3/test.sh	complete
sdcl.ics.uci.edu/page/2	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222-2017-fall/setup-mysql.txt	complete
ngs.ics.uci.edu/till-divorce-do-us-apart	complete
ngs.ics.uci.edu/lifelesson-1-get-bad-news-as-soon-as-possible	complete
mailman.ics.uci.edu/mailman/private/igb-community	complete
ngs.ics.uci.edu/bai-is-no-more-with-us	complete
computableplant.ics.uci.edu/BGRS-2002-meeting-abstract.html	complete
flamingo.ics.uci.edu/4.1	complete
sdcl.ics.uci.edu/research/porchlight	complete
computableplant.ics.uci.edu/gallery/Gallery/2Dsim/index.html	complete
wics.ics.uci.edu/events/2018-10-01	complete
www.ics.uci.edu/faculty/area_multimedia	complete
computableplant.ics.uci.edu/%7Ecompanib/SigMech	complete
flamingo.ics.uci.edu/releases/docs/TopkDoc.html	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222p-2017-fall-project4	complete
cml.ics.uci.edu/home/contact-us	complete
ngs.ics.uci.edu/hectic-time-in-singapore	complete
sdcl.ics.uci.edu/2013/10/crowdconf-2013	complete
www.ics.uci.edu/admissions/Prospective_ApplicationProcess	complete
mondego.ics.uci.edu	complete
ngs.ics.uci.edu/eventweb7-spatio-temporal-links	complete
computableplant.ics.uci.edu/sw/LamDelosmeSA.m	complete
ngs.ics.uci.edu/becoming-impatient	complete
wics.ics.uci.edu/wics-fall-quarter-week-6-amazon-info-session-and-tabling	complete
www.ics.uci.edu/lab-members.html	complete
ngs.ics.uci.edu/blog/page/16	complete
www.ics.uci.edu/community/news/blog_posts/Nguyen_Dang-November2017	complete
sdcl.ics.uci.edu/2014/10/uist-2014	complete
www.ics.uci.edu/grad/GradPolicies_CopyrightInfringement	complete
radicle.ics.uci.edu/news.html	complete
ngs.ics.uci.edu/next-instagram	complete
luci.ics.uci.edu	complete
iasl.ics.uci.edu/people/levorato	complete
www.ics.uci.edu/community/events/rules	complete
mailman.ics.uci.edu/mailman/admin	complete
ngs.ics.uci.edu/smile-you-are-on-camera	complete
mailman.ics.uci.edu/mailman/admin/crick	complete
www.ics.uci.edu/grad/GradPolicies_SexualHarassment	complete
computableplant.ics.uci.edu/models/Activator/activator-cambium.txt	complete
www.ics.uci.edu/project_class	complete
ngs.ics.uci.edu/blog/page/3	complete
ngs.ics.uci.edu/blog/page/2	complete
ngs.ics.uci.edu/blog/page/5	complete
ngs.ics.uci.edu/blog/page/4	complete
mailman.ics.uci.edu/mailman/admin/emme	complete
